source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
demographics_only_1,demographics_only,demographics_only,1508,,3,3,135.60650105708245,135.60650105708245,134.85729386892177,137.1700126025882,127.60613456557238,66.66666666666666,66.66666666666666,57.14285714285714,85.71428571428571,57.14285714285714
demographics_only_1,demographics_only,demographics_only,1537,,3,3,125.97296704996648,125.22463002114165,129.97921797386363,125.97296704996648,123.67380603267699,160.0,160.0,142.85714285714286,160.0,160.0
demographics_only_1,demographics_only,demographics_only,1566,,3,3,133.7780911899208,133.7780911899208,132.03212611453256,131.6810703522109,127.3774271169467,50.0,50.0,50.0,80.0,80.0
demographics_only_1,demographics_only,demographics_only,1595,,3,3,132.07005138096577,131.2743195722315,153.32214809813988,132.07005138096577,127.91944478365431,125.0,125.0,125.0,125.0,125.0
demographics_only_1,demographics_only,demographics_only,1624,,3,3,135.23777486359077,125.59455265170257,119.18650247148854,127.85199043820873,122.95750881555774,114.28571428571428,114.28571428571428,100.0,142.85714285714286,142.85714285714286
demographics_only_1,demographics_only,demographics_only,1653,,3,3,132.1068030806403,127.98960681528821,132.8026645891728,128.81946541830263,121.82251475722921,133.33333333333331,100.0,100.0,133.33333333333331,114.28571428571428
demographics_only_1,demographics_only,demographics_only,1682,,3,3,130.02165974797097,123.7249540198914,129.7236402374168,131.27236171372584,125.12490230674611,120.0,120.0,120.0,133.33333333333331,114.28571428571428
demographics_only_1,demographics_only,demographics_only,1711,,3,3,124.72515856236787,126.69641787372123,126.94651014680053,126.94651014680053,122.84085769840806,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,125.0
demographics_only_1,demographics_only,demographics_only,1740,,3,3,122.85033091276772,122.85033091276772,129.54120043314597,129.54120043314597,124.08681303833427,120.0,120.0,133.33333333333331,133.33333333333331,150.0
demographics_only_1,demographics_only,demographics_only,1769,,3,3,128.8034980845685,132.94785062399643,128.00192522793787,130.9067704841953,129.5218319886094,111.11111111111111,125.0,111.11111111111111,125.0,120.0
demographics_only_1,demographics_only,demographics_only,1798,,3,3,126.19607371565505,124.50968922611537,132.54158923513629,134.09590445005927,126.17368277396444,125.0,125.0,100.0,100.0,125.0
demographics_only_1,demographics_only,demographics_only,1827,,3,3,133.13213794048028,133.18582514208836,132.42316815345742,131.59048124546098,129.03202545589556,120.0,120.0,100.0,100.0,100.0
demographics_only_1,demographics_only,demographics_only,1856,,3,3,125.21722678805706,125.56588381285044,125.56588381285044,125.56588381285044,124.83706859381175,200.0,200.0,200.0,200.0,150.0
demographics_only_1,demographics_only,demographics_only,1885,,3,3,126.52632782673729,130.0919284204168,131.1360473510581,130.0919284204168,124.66543111861188,111.11111111111111,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428
demographics_only_1,demographics_only,demographics_only,1914,,3,3,129.06837482334012,132.00136758038207,129.38459863652483,132.32494543573387,127.92110653223796,133.33333333333331,100.0,133.33333333333331,100.0,100.0
demographics_only_1,demographics_only,demographics_only,1943,,3,3,127.05618446265564,125.55826361315938,127.05618446265564,127.05618446265564,127.09336827196934,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,100.0
demographics_only_1,demographics_only,demographics_only,1972,,3,3,140.15281059569705,129.02682159350232,128.5451551558231,129.02682159350232,127.99023643440488,160.0,133.33333333333331,133.33333333333331,133.33333333333331,125.0
demographics_only_1,demographics_only,demographics_only,2001,,3,3,125.92140351720163,130.17008448415214,127.27819286949835,130.05147166168538,126.11510221935242,133.33333333333331,114.28571428571428,114.28571428571428,114.28571428571428,125.0
demographics_only_1,demographics_only,demographics_only,2030,,3,3,127.8507344914643,128.47143335240403,127.63260449503488,129.85916079807885,111.33227952630516,111.11111111111111,111.11111111111111,120.0,125.0,120.0
demographics_only_1,demographics_only,demographics_only,2059,,3,3,128.72849798193351,126.59822808438594,129.08526330962906,128.37930040361329,125.51601527747218,114.28571428571428,114.28571428571428,114.28571428571428,133.33333333333331,100.0
demographics_only_1,demographics_only,demographics_only,2088,,3,3,130.00684228264313,130.49309840648434,128.4498812498284,129.1490486257928,124.59218293547599,160.0,160.0,160.0,160.0,133.33333333333331
demographics_only_1,demographics_only,demographics_only,2117,,3,3,125.76163769683504,127.26209377533029,125.76163769683504,127.26209377533029,116.35676886160492,133.33333333333331,133.33333333333331,133.33333333333331,150.0,88.88888888888889
demographics_only_1,demographics_only,demographics_only,2146,,3,3,130.66834524932267,127.1615684460888,130.55677625696546,131.8952149858598,128.76279205848147,88.88888888888889,100.0,160.0,100.0,90.9090909090909
demographics_only_1,demographics_only,demographics_only,2175,,3,3,132.14239674109214,124.56101885540096,132.14239674109214,131.5385032711224,121.1807921659794,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,100.0
demographics_only_1,demographics_only,demographics_only,2204,,3,3,132.39991957744797,133.93370159880928,131.645847407546,133.6123930958782,131.19739070333102,100.0,100.0,100.0,100.0,88.88888888888889
demographics_only_1,demographics_only,demographics_only,2233,,3,3,122.60874604033069,121.8310086113546,122.60874604033069,123.11253294802448,116.33648568410266,200.0,200.0,200.0,200.0,171.42857142857142
demographics_only_1,demographics_only,demographics_only,2262,,3,3,128.0395529471117,128.0395529471117,132.5538307748874,134.84401887998425,128.34995433641018,85.71428571428571,85.71428571428571,80.0,80.0,80.0
demographics_only_1,demographics_only,demographics_only,2291,,3,3,128.33980081785793,128.33980081785793,129.10115306911484,127.91928935229676,125.88354444382225,85.71428571428571,85.71428571428571,114.28571428571428,133.33333333333331,100.0
demographics_only_1,demographics_only,demographics_only,2320,,3,3,127.8521064901145,127.8521064901145,129.34691592061594,129.34691592061594,124.79918244681713,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,125.0
demographics_only_1,demographics_only,demographics_only,2349,,3,3,113.2936643251722,128.50308122110448,124.18828780720939,128.50308122110448,125.22104755267863,133.33333333333331,150.0,160.0,150.0,160.0
demographics_only_1,demographics_only,demographics_only,2378,,3,3,128.960472666868,128.960472666868,137.90188334321527,129.50071730594988,127.19492172584549,133.33333333333331,133.33333333333331,100.0,133.33333333333331,114.28571428571428
demographics_only_1,demographics_only,demographics_only,2407,,3,3,132.91844806614836,125.51002094630154,132.82858298146147,131.71315799471682,123.15131568392974,66.66666666666666,66.66666666666666,66.66666666666666,100.0,100.0
demographics_only_1,demographics_only,demographics_only,2436,,3,3,128.5680308064029,130.88188427912525,131.99652731122077,131.99652731122077,125.7951064000477,100.0,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428
demographics_only_1,demographics_only,demographics_only,2465,,3,3,119.7852385306652,128.66540512458243,136.0720330853132,127.57570992332145,122.48668908672946,200.0,200.0,200.0,200.0,133.33333333333331
demographics_only_1,demographics_only,demographics_only,2494,,3,3,130.14932713673957,130.14932713673957,121.97169846203585,130.14932713673957,123.70439579310747,100.0,100.0,109.09090909090908,100.0,109.09090909090908
demographics_only_1,demographics_only,demographics_only,2523,,3,3,129.36640723167656,126.23186980677517,127.50529476460943,126.23186980677517,122.89224454996463,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331
demographics_only_1,demographics_only,demographics_only,2552,,3,3,126.72356144866255,124.1235969944046,128.80672379945634,126.47624469520576,123.0110656112704,142.85714285714286,125.0,120.0,142.85714285714286,125.0
demographics_only_1,demographics_only,demographics_only,2581,,3,3,123.84208722682979,124.14140775806601,122.70176653000988,124.43423529108442,123.77651207143808,166.66666666666669,166.66666666666669,200.0,166.66666666666669,166.66666666666669
demographics_only_1,demographics_only,demographics_only,2610,,3,3,131.2702376601918,132.29902542154383,131.2702376601918,131.9485025412576,126.66220872295558,100.0,100.0,100.0,85.71428571428571,85.71428571428571
demographics_only_1,demographics_only,demographics_only,2639,,3,3,117.26971592406701,127.85702899661919,127.06048179382199,127.06048179382199,124.23711640079235,0.0,150.0,150.0,150.0,150.0
demographics_only_1,demographics_only,demographics_only,2668,,3,3,124.46405928812575,121.68825162680871,125.26414592501882,121.68825162680871,120.115058840661,200.0,200.0,200.0,200.0,133.33333333333331
demographics_only_1,demographics_only,demographics_only,2697,,3,3,122.45701479848466,121.6639267181022,122.45701479848466,122.45701479848466,119.89131369002101,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,171.42857142857142
demographics_only_1,demographics_only,demographics_only,2726,,3,3,129.86689328465656,129.86689328465656,130.79824629327328,130.79824629327328,125.95750865907965,111.11111111111111,111.11111111111111,111.11111111111111,111.11111111111111,120.0
demographics_only_1,demographics_only,demographics_only,2755,,3,3,128.88439587922005,127.99422287865282,128.88439587922005,128.88439587922005,124.57367082956989,125.0,125.0,125.0,125.0,125.0
demographics_only_1,demographics_only,demographics_only,2784,,3,3,124.89061494622668,124.17811839323468,130.33422327765365,124.94334464272146,118.88967722065043,142.85714285714286,125.0,125.0,142.85714285714286,125.0
demographics_only_1,demographics_only,demographics_only,2813,,3,3,125.87946419982539,123.86666555248226,125.9270810079708,128.05160906776482,126.32293016435928,133.33333333333331,133.33333333333331,133.33333333333331,114.28571428571428,114.28571428571428
demographics_only_1,demographics_only,demographics_only,2842,,3,3,127.42769453062795,126.74208961242823,126.74208961242823,126.74208961242823,121.76863578824559,142.85714285714286,125.0,125.0,125.0,125.0
demographics_only_1,demographics_only,demographics_only,2871,,3,3,124.92354170670767,125.62896405919662,124.92354170670767,124.92354170670767,124.21264403353152,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,125.0
demographics_only_1,demographics_only,demographics_only,2900,,3,3,118.91582980972515,118.91582980972515,127.52930917635965,123.38067277075179,121.06885698418355,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,142.85714285714286
