source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,957,"F7,P8,T7,O2",163,5,129.00401988972507,131.9677421293312,128.6700268169888,132.9155425680027,127.67479255222514,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,120.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,986,"F7,P8,T7,O2",163,5,133.54400582422116,134.1797452765545,128.47140902441362,134.5344873690211,130.41990488817453,125.0,133.33333333333331,125.0,120.0,120.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1015,"F7,P8,T7,O2",163,5,135.13930836605257,132.31518311907593,131.52209503869352,131.52209503869352,113.96830297387972,120.0,133.33333333333331,133.33333333333331,133.33333333333331,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1044,"F7,P8,T7,O2",163,5,134.17916318403067,134.06258820149247,134.17916318403067,134.17916318403067,131.15060697780248,125.0,125.0,125.0,125.0,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1073,"F7,P8,T7,O2",163,5,132.11485715784727,133.93332337531024,132.8305631775449,133.1062764792887,131.51164804370705,150.0,133.33333333333331,120.0,133.33333333333331,120.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1102,"F7,P8,T7,O2",163,5,130.41311714960827,123.00980427560306,129.66795240879853,131.72572927443662,125.94214370251979,100.0,142.85714285714286,166.66666666666669,166.66666666666669,150.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1131,"F7,P8,T7,O2",163,5,130.92755702336086,130.92755702336086,133.05240297684068,133.05240297684068,131.31198773461762,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1160,"F7,P8,T7,O2",163,5,132.64539632150314,135.71353065539114,132.64539632150314,137.24252491694352,131.56308528009652,100.0,100.0,100.0,100.0,114.28571428571428
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1189,"F7,P8,T7,O2",163,5,131.21246223530807,130.80742830735045,131.21246223530807,129.45181907191147,128.9575225295955,120.0,133.33333333333331,120.0,133.33333333333331,142.85714285714286
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1218,"F7,P8,T7,O2",163,5,135.6053120975123,136.87413090618847,135.6053120975123,137.17281815728242,135.08875064435477,100.0,100.0,100.0,100.0,88.88888888888889
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1247,"F7,P8,T7,O2",163,5,131.4024771938687,131.5618307521578,131.4024771938687,131.4024771938687,126.45982489454083,160.0,160.0,160.0,160.0,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1276,"F7,P8,T7,O2",163,5,125.83638263906164,128.2336762693022,118.67543793415885,129.33285325510707,125.00950911087726,200.0,200.0,166.66666666666669,200.0,171.42857142857142
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1305,"F7,P8,T7,O2",163,5,129.47235941625596,136.7175702204772,132.9830866807611,135.1521092482423,135.22579900958763,100.0,120.0,100.0,120.0,114.28571428571428
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1334,"F7,P8,T7,O2",163,5,134.42349337814946,134.42349337814946,142.15900216149694,135.76505025531526,133.8968482629548,100.0,100.0,111.11111111111111,100.0,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1363,"F7,P8,T7,O2",163,5,128.2688766775439,127.41850230976256,130.78488329582353,134.9779506737696,129.46754764731116,133.33333333333331,111.11111111111111,114.28571428571428,133.33333333333331,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1392,"F7,P8,T7,O2",163,5,135.1944323551647,134.6703829277421,135.1944323551647,135.1944323551647,130.43156930826962,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1421,"F7,P8,T7,O2",163,5,135.9258460730233,134.867718829796,135.9258460730233,135.9258460730233,131.25380769848596,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1450,"F7,P8,T7,O2",163,5,124.16244234095714,131.56827154620723,131.23151988323605,131.23151988323605,125.42222605436176,125.0,142.85714285714286,142.85714285714286,142.85714285714286,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1479,"F7,P8,T7,O2",163,5,122.20547224973758,133.71151984858764,134.18573260163308,131.95509692368645,132.0135144438325,0.0,114.28571428571428,100.0,114.28571428571428,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1508,"F7,P8,T7,O2",163,5,136.29512039204073,135.81402775317852,116.94957668846058,136.29512039204073,131.86428443709966,85.71428571428571,85.71428571428571,88.88888888888889,85.71428571428571,88.88888888888889
