source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
bandpower_comparison_1,all_channels,bandpower_ec_alpha,783,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,128.686473087977,128.686473087977,128.62106611123278,128.74131682271218,128.0552806069822,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,111.11111111111111
bandpower_comparison_1,all_channels,bandpower_ec_alpha,812,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,124.27427968278113,129.60211158665498,124.27427968278113,128.58587095624944,125.99315390083281,160.0,160.0,160.0,150.0,133.33333333333331
bandpower_comparison_1,all_channels,bandpower_ec_alpha,841,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,123.90060962798576,124.97297853062327,124.85164808764173,129.36545461577046,128.2577937803071,125.0,125.0,125.0,142.85714285714286,125.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,870,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,133.86078657286373,134.47339500372982,129.7903604554967,132.92294542694427,128.15775880228887,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,125.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,899,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,124.78473258396886,120.73559150657229,127.41743154746557,127.41743154746557,125.76966333053417,166.66666666666669,166.66666666666669,171.42857142857142,171.42857142857142,133.33333333333331
bandpower_comparison_1,all_channels,bandpower_ec_alpha,928,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,126.9265730513226,126.9265730513226,130.9090909090909,130.33489807336173,126.32974241094578,85.71428571428571,85.71428571428571,100.0,133.33333333333331,142.85714285714286
bandpower_comparison_1,all_channels,bandpower_ec_alpha,957,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,116.57668680350162,133.64048773521728,133.88291314769708,133.88291314769708,127.43916959665687,133.33333333333331,114.28571428571428,114.28571428571428,114.28571428571428,109.09090909090908
bandpower_comparison_1,all_channels,bandpower_ec_alpha,986,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,127.23337393142752,128.76100335986666,127.94891842723283,131.6730908059609,128.54185235634895,142.85714285714286,125.0,125.0,125.0,111.11111111111111
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1015,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,128.714091747071,131.4327804802817,131.68316684552457,131.7839289277395,109.9123341727144,133.33333333333331,114.28571428571428,100.0,100.0,100.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1044,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,123.21222779346168,126.11895670435722,131.72368146502157,133.35378284506191,128.61794934632024,114.28571428571428,114.28571428571428,133.33333333333331,133.33333333333331,111.11111111111111
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1073,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,134.2609688538101,134.2609688538101,120.97855114392286,133.09957201051924,129.77936380284294,100.0,100.0,80.0,100.0,80.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1102,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,123.00980427560306,123.00980427560306,146.29256147769,129.17082521073007,123.76832232669295,142.85714285714286,142.85714285714286,125.0,166.66666666666669,142.85714285714286
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1131,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,127.86939991965306,133.824820375463,131.95524487752152,132.34974327997585,129.07612087824305,150.0,150.0,150.0,150.0,150.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1160,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,133.58774734164996,135.0818624317813,133.58774734164996,133.58774734164996,126.8004735472606,100.0,100.0,100.0,100.0,85.71428571428571
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1189,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,121.6664603693222,121.6664603693222,126.51647003503383,129.2586858112142,127.98780459397109,142.85714285714286,142.85714285714286,166.66666666666669,150.0,160.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1218,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,134.50375695847225,134.6324236017682,135.25047508620713,137.79247974315945,133.1213889153485,88.88888888888889,100.0,88.88888888888889,100.0,88.88888888888889
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1247,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,127.01888162049369,125.96793812516191,127.01888162049369,126.89214247083365,122.26718378964287,133.33333333333331,114.28571428571428,133.33333333333331,200.0,125.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1276,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,128.36861549848774,132.51535138629714,132.7938812525362,132.7938812525362,126.23953667538609,166.66666666666669,160.0,133.33333333333331,133.33333333333331,125.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1305,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,136.26033256661094,136.20307656042198,134.71597773262678,136.26033256661094,130.33785022514792,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1334,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,136.5425024493374,136.5425024493374,137.4326754499046,137.4326754499046,119.24339100356039,100.0,100.0,100.0,100.0,90.9090909090909
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1363,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,128.99648099551843,130.81508575550345,131.571693634361,132.1442180048183,126.73621653482817,125.0,133.33333333333331,133.33333333333331,133.33333333333331,100.0
